ablation,video_file,video_timestamp_sec,prediction,ground_truth,combined_score,image_score,sensor_boost,correct
ablation3b,flood_video_20251005_145739.mp4,2.5,2,2,0.7386791472342592,0.6286791472342592,0.11,True
ablation3b,flood_video_20251005_145739.mp4,16.0,0,0,0.15878940039460018,0.04878940039460018,0.11,True
ablation3b,flood_video_20251005_145739.mp4,12.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,26.0,0,0,0.1203767674422805,0.010376767442280504,0.11,True
ablation3b,flood_video_20251005_145739.mp4,25.5,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,13.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,16.5,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,28.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,10.0,0,2,0.24292801623031574,0.13292801623031575,0.11,False
ablation3b,flood_video_20251005_145739.mp4,18.0,0,0,0.15756728474519444,0.047567284745194435,0.11,True
ablation3b,flood_video_20251005_145739.mp4,14.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,15.0,0,1,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_145739.mp4,19.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,11.5,0,1,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_145739.mp4,27.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,23.5,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,2.0,2,2,0.8289432989555231,0.7189432989555231,0.11,True
ablation3b,flood_video_20251005_145739.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,8.5,2,2,0.6288884320069612,0.5188884320069612,0.11,True
ablation3b,flood_video_20251005_145739.mp4,19.5,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,5.5,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_145739.mp4,5.0,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_145739.mp4,20.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,9.5,1,2,0.43519065984370636,0.3251906598437064,0.11,False
ablation3b,flood_video_20251005_145739.mp4,29.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,1.0,1,2,0.3908218225690403,0.2808218225690403,0.11,False
ablation3b,flood_video_20251005_145739.mp4,25.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145939.mp4,7.5,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,12.0,0,0,0.04746116742812474,0.12746116742812474,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,26.5,0,0,0.048620358795285326,0.12862035879528533,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,25.5,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,10.5,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,8.5,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,17.5,0,0,0.01616495627789602,0.09616495627789602,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,21.0,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,2.0,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,2.5,0,0,0.12437685524684038,0.20437685524684038,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,20.0,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,16.5,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,23.0,0,0,-0.038349815184434005,0.041650184815565996,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,29.0,0,0,0.05076059071509896,0.13076059071509896,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,16.0,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,0.5,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,19.5,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,4.0,0,0,-0.028350876933228145,0.05164912306677186,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,5.0,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,18.0,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,1.0,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,14.0,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,29.5,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,21.5,0,0,-0.004082902571335381,0.07591709742866462,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,28.0,2,0,0.9865880639208632,1.0665880639208631,-0.08,False
ablation3b,flood_video_20251005_145939.mp4,5.5,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,24.5,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,13.5,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,9.0,0,0,-0.06528432675110696,0.014715673248893045,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,10.0,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,13.0,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,24.0,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,6.0,0,0,0.026306272953701637,0.10630627295370164,-0.08,True
ablation3b,flood_video_20251005_145939.mp4,27.5,0,0,-0.08,0.0,-0.08,True
ablation4,flood_video_20251005_145739.mp4,11.5,0,1,0.09683097369442921,0.09683097369442921,0.0,False
ablation4,flood_video_20251005_145739.mp4,28.0,0,0,0.0,0.0,0.0,True
ablation4,flood_video_20251005_145739.mp4,13.0,0,0,0.0,0.0,0.0,True
ablation4,flood_video_20251005_145739.mp4,11.0,1,1,0.4261721075942839,0.4261721075942839,0.0,True
ablation4,flood_video_20251005_145739.mp4,4.5,0,2,0.16235093773291756,0.16235093773291756,0.0,False
ablation4,flood_video_20251005_145739.mp4,19.5,0,0,0.0,0.0,0.0,True
ablation4,flood_video_20251005_145739.mp4,24.0,0,0,0.0,0.0,0.0,True
ablation4,flood_video_20251005_145739.mp4,0.5,0,2,0.2931919054580275,0.2931919054580275,0.0,False
ablation4,flood_video_20251005_145739.mp4,21.5,0,0,0.0,0.0,0.0,True
ablation4,flood_video_20251005_145739.mp4,2.5,2,2,0.6149011186683597,0.6149011186683597,0.0,True
ablation4,flood_video_20251005_145739.mp4,17.5,0,0,0.1060019906552557,0.1060019906552557,0.0,True
ablation4,flood_video_20251005_145739.mp4,6.5,2,2,0.9138798589940533,0.9138798589940533,0.0,True
ablation4,flood_video_20251005_145739.mp4,8.5,1,2,0.5983487871919956,0.5983487871919956,0.0,False
ablation4,flood_video_20251005_145739.mp4,12.0,0,0,0.0,0.0,0.0,True
ablation4,flood_video_20251005_145739.mp4,29.5,0,0,0.0,0.0,0.0,True
ablation4,flood_video_20251005_145739.mp4,15.5,0,1,0.027308987266238732,0.027308987266238732,0.0,False
ablation4,flood_video_20251005_145739.mp4,26.0,0,0,0.006654439565224751,0.006654439565224751,0.0,True
ablation4,flood_video_20251005_145739.mp4,9.0,2,2,0.781297362595482,0.781297362595482,0.0,True
ablation4,flood_video_20251005_145739.mp4,26.5,0,0,0.0,0.0,0.0,True
ablation4,flood_video_20251005_145739.mp4,11.0,0,1,0.0,0.0,0.0,False
ablation4,flood_video_20251005_145739.mp4,10.0,0,2,0.09599985533192124,0.09599985533192124,0.0,False
ablation4,flood_video_20251005_145739.mp4,24.0,0,0,0.0,0.0,0.0,True
ablation4,flood_video_20251005_145739.mp4,16.0,0,0,0.029506047977672034,0.029506047977672034,0.0,True
ablation4,flood_video_20251005_145739.mp4,5.5,2,2,1.2085864192128266,1.2085864192128266,0.0,True
ablation4,flood_video_20251005_145739.mp4,8.0,2,2,0.910422176561795,0.910422176561795,0.0,True
ablation4,flood_video_20251005_145739.mp4,21.5,0,0,0.0,0.0,0.0,True
ablation4,flood_video_20251005_145739.mp4,19.0,0,0,0.0028496827365264384,0.0028496827365264384,0.0,True
ablation4,flood_video_20251005_145739.mp4,3.5,1,2,0.516910001695868,0.516910001695868,0.0,False
ablation4,flood_video_20251005_145739.mp4,0.5,0,2,0.2931919054580275,0.2931919054580275,0.0,False
ablation4,flood_video_20251005_145739.mp4,10.5,0,2,0.12093533362742123,0.12093533362742123,0.0,False
ablation4,flood_video_20251005_145739.mp4,29.0,0,0,0.0,0.0,0.0,True
ablation4,flood_video_20251005_145739.mp4,14.0,0,0,0.0,0.0,0.0,True
ablation4,flood_video_20251005_145739.mp4,29.5,0,0,0.0,0.0,0.0,True
ablation4,flood_video_20251005_150257.mp4,23.5,0,1,0.11,0.0,0.11,False
ablation4,flood_video_20251005_150257.mp4,17.5,2,2,1.8086781306734079,1.6986781306734078,0.11,True
ablation4,flood_video_20251005_150257.mp4,21.0,1,1,0.4310078600891432,0.3210078600891432,0.11,True
ablation4,flood_video_20251005_150257.mp4,5.0,0,2,0.14630381568151796,0.036303815681517956,0.11,False
ablation4,flood_video_20251005_150257.mp4,20.5,2,2,0.7320645466231447,0.6220645466231447,0.11,True
ablation4,flood_video_20251005_150257.mp4,0.5,0,1,0.1305262640801692,0.020526264080169204,0.11,False
ablation4,flood_video_20251005_150257.mp4,16.5,2,2,1.2167546325214982,1.106754632521498,0.11,True
ablation4,flood_video_20251005_150257.mp4,25.5,2,0,0.7104064555200184,0.6004064555200184,0.11,False
ablation4,flood_video_20251005_150257.mp4,15.5,0,2,0.11,0.0,0.11,False
ablation4,flood_video_20251005_150257.mp4,9.0,0,2,0.13989901964899368,0.029899019648993684,0.11,False
ablation4,flood_video_20251005_150257.mp4,13.5,2,2,0.9062480196489392,0.7962480196489392,0.11,True
ablation4,flood_video_20251005_150257.mp4,7.0,1,2,0.38792490444383765,0.27792490444383766,0.11,False
ablation4,flood_video_20251005_150257.mp4,27.5,0,1,0.11643921717291557,0.006439217172915562,0.11,False
ablation4,flood_video_20251005_150257.mp4,11.5,2,2,0.8141418529097812,0.7041418529097813,0.11,True
ablation4,flood_video_20251005_150257.mp4,29.5,0,2,0.21672301949571274,0.10672301949571274,0.11,False
ablation4,flood_video_20251005_150257.mp4,19.5,2,2,1.4621534198051216,1.3521534198051215,0.11,True
ablation4,flood_video_20251005_150257.mp4,2.5,0,0,0.11,0.0,0.11,True
ablation4,flood_video_20251005_150257.mp4,22.5,0,1,0.11,0.0,0.11,False
ablation4,flood_video_20251005_150257.mp4,19.0,2,2,1.3956028441852275,1.2856028441852274,0.11,True
ablation4,flood_video_20251005_150218.mp4,0.5,1,2,0.46176757725377454,0.35176757725377455,0.11,False
ablation4,flood_video_20251005_150218.mp4,16.0,2,2,2.6920023346219857,2.582002334621986,0.11,True
ablation4,flood_video_20251005_150218.mp4,23.5,2,2,1.1184956906097427,1.0084956906097426,0.11,True
ablation4,flood_video_20251005_150218.mp4,19.5,2,2,1.0767834899539461,0.9667834899539461,0.11,True
ablation4,flood_video_20251005_150218.mp4,20.5,2,2,0.9316905291019265,0.8216905291019265,0.11,True
ablation4,flood_video_20251005_150218.mp4,24.0,2,2,1.5849739358043458,1.4749739358043457,0.11,True
ablation4,flood_video_20251005_150218.mp4,17.0,2,2,2.478718206609017,2.3687182066090173,0.11,True
ablation4,flood_video_20251005_150218.mp4,28.0,0,0,0.11065529130607765,0.0006552913060776536,0.11,True
ablation4,flood_video_20251005_150218.mp4,11.0,2,2,3.2096963645927286,3.0996963645927287,0.11,True
ablation4,flood_video_20251005_150218.mp4,14.0,2,2,1.9981507990559664,1.8881507990559663,0.11,True
ablation4,flood_video_20251005_150218.mp4,25.0,2,2,1.5812696460659175,1.4712696460659174,0.11,True
ablation4,flood_video_20251005_150218.mp4,26.0,0,1,0.11,0.0,0.11,False
ablation4,flood_video_20251005_150218.mp4,14.5,2,2,2.5607110591517857,2.4507110591517858,0.11,True
ablation4,flood_video_20251005_150218.mp4,10.0,2,2,3.3673743974904755,3.2573743974904756,0.11,True
ablation4,flood_video_20251005_150218.mp4,4.5,2,2,1.1017628090400362,0.9917628090400361,0.11,True
ablation4,flood_video_20251005_150218.mp4,8.5,2,2,2.976743131695564,2.8667431316955643,0.11,True
ablation4,flood_video_20251005_150218.mp4,27.0,0,1,0.11119904475338975,0.0011990447533897475,0.11,False
ablation4,flood_video_20251005_150218.mp4,11.5,2,2,2.8970034817694548,2.787003481769455,0.11,True
ablation4,flood_video_20251005_150218.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation4,flood_video_20251005_150218.mp4,13.0,2,2,2.3090774104781535,2.1990774104781536,0.11,True
ablation4,flood_video_20251005_150218.mp4,6.5,2,2,0.8462443804740907,0.7362443804740907,0.11,True
ablation4,flood_video_20251005_150218.mp4,21.5,2,2,1.8211872808347258,1.7111872808347257,0.11,True
ablation4,flood_video_20251005_150218.mp4,17.5,2,2,2.5355171669176917,2.425517166917692,0.11,True
ablation4,flood_video_20251005_150218.mp4,2.5,0,2,0.11,0.0,0.11,False
ablation4,flood_video_20251005_150218.mp4,19.0,2,2,2.7137172380665326,2.6037172380665328,0.11,True
ablation4,flood_video_20251005_150218.mp4,22.5,2,2,1.6637082236313403,1.5537082236313402,0.11,True
ablation4,flood_video_20251005_150218.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation4,flood_video_20251005_150218.mp4,23.5,2,2,1.1184956906097427,1.0084956906097426,0.11,True
ablation4,flood_video_20251005_150218.mp4,12.5,2,2,2.8196024304934917,2.709602430493492,0.11,True
ablation4,flood_video_20251005_150218.mp4,4.0,0,2,0.11,0.0,0.11,False
ablation4,flood_video_20251005_150218.mp4,27.0,0,1,0.11119904475338975,0.0011990447533897475,0.11,False
ablation4,flood_video_20251005_150218.mp4,8.0,2,2,1.9864398626250523,1.8764398626250522,0.11,True
ablation4,flood_video_20251005_150218.mp4,9.5,2,2,1.7243349701252613,1.6143349701252612,0.11,True
ablation4,flood_video_20251005_150218.mp4,13.5,2,2,2.2072442749728034,2.0972442749728035,0.11,True
ablation4,flood_video_20251005_150218.mp4,25.0,2,2,1.5812696460659175,1.4712696460659174,0.11,True
ablation4,flood_video_20251005_150218.mp4,18.0,2,2,2.519630926802219,2.409630926802219,0.11,True
ablation4,flood_video_20251005_150218.mp4,22.0,2,2,1.9758826029139653,1.8658826029139652,0.11,True
ablation4,flood_video_20251005_150218.mp4,14.0,2,2,1.9981507990559664,1.8881507990559663,0.11,True
ablation4,flood_video_20251005_150218.mp4,2.0,0,2,0.11,0.0,0.11,False
ablation4,flood_video_20251005_150218.mp4,15.5,2,2,1.80263501402729,1.6926350140272899,0.11,True
ablation4,flood_video_20251005_150218.mp4,23.0,2,2,1.936405979836609,1.8264059798366088,0.11,True
ablation4,flood_video_20251005_150218.mp4,19.5,2,2,1.0767834899539461,0.9667834899539461,0.11,True
ablation4,flood_video_20251005_150218.mp4,0.5,1,2,0.46176757725377454,0.35176757725377455,0.11,False
ablation4,flood_video_20251005_150218.mp4,16.0,2,2,2.6920023346219857,2.582002334621986,0.11,True
ablation4,flood_video_20251005_150218.mp4,20.0,2,2,1.0446836005382176,0.9346836005382175,0.11,True
ablation4,flood_video_20251005_150218.mp4,20.5,2,2,0.9316905291019265,0.8216905291019265,0.11,True
ablation4,flood_video_20251005_150218.mp4,17.0,2,2,2.478718206609017,2.3687182066090173,0.11,True
ablation4,flood_video_20251005_150218.mp4,6.0,2,2,1.367008012556428,1.2570080125564278,0.11,True
ablation4,flood_video_20251005_150218.mp4,10.5,2,2,3.1153389933611795,3.0053389933611796,0.11,True
ablation4,flood_video_20251005_150218.mp4,25.5,2,2,1.1265903116979548,1.0165903116979547,0.11,True
ablation4,flood_video_20251005_150218.mp4,28.0,0,0,0.11065529130607765,0.0006552913060776536,0.11,True
ablation4,flood_video_20251005_150218.mp4,26.5,0,1,0.11,0.0,0.11,False
ablation4,flood_video_20251005_150218.mp4,12.0,2,2,2.5727853189570693,2.4627853189570694,0.11,True
ablation4,flood_video_20251005_145739.mp4,20.0,0,0,0.12542456742190408,0.015424567421904088,0.11,True
ablation4,flood_video_20251005_145739.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation4,flood_video_20251005_145739.mp4,16.0,0,0,0.13950604797767202,0.029506047977672034,0.11,True
ablation4,flood_video_20251005_145739.mp4,26.5,0,0,0.11,0.0,0.11,True
ablation4,flood_video_20251005_145739.mp4,8.0,0,2,0.2842655265910581,0.1742655265910581,0.11,False
ablation4,flood_video_20251005_145739.mp4,9.5,2,2,1.442517273797665,1.332517273797665,0.11,True
ablation4,flood_video_20251005_145739.mp4,11.5,0,1,0.2068309736944292,0.09683097369442921,0.11,False
ablation4,flood_video_20251005_145739.mp4,10.0,1,2,0.37264522539030176,0.2626452253903018,0.11,False
ablation4,flood_video_20251005_145739.mp4,24.5,0,0,0.11,0.0,0.11,True
ablation4,flood_video_20251005_145739.mp4,6.5,2,2,0.7187251056900765,0.6087251056900765,0.11,True
ablation4,flood_video_20251005_145739.mp4,28.5,0,0,0.11,0.0,0.11,True
ablation4,flood_video_20251005_145739.mp4,7.5,2,2,0.9204244697294137,0.8104244697294137,0.11,True
ablation4,flood_video_20251005_145739.mp4,12.0,0,0,0.15061999347326077,0.04061999347326076,0.11,True
ablation4,flood_video_20251005_145739.mp4,10.5,0,2,0.23093533362742125,0.12093533362742123,0.11,False
ablation4,flood_video_20251005_145739.mp4,4.5,2,2,1.6596174968851787,1.5496174968851786,0.11,True
ablation4,flood_video_20251005_145739.mp4,22.5,0,0,0.11,0.0,0.11,True
ablation4,flood_video_20251005_145739.mp4,14.0,0,0,0.11,0.0,0.11,True
ablation4,flood_video_20251005_145739.mp4,0.5,1,2,0.40319190545802747,0.2931919054580275,0.11,False
ablation4,flood_video_20251005_145739.mp4,18.0,0,0,0.1667967658961767,0.0567967658961767,0.11,True
ablation4,flood_video_20251005_145739.mp4,5.5,2,2,1.2465536639593537,1.1365536639593536,0.11,True
ablation4,flood_video_20251005_145939.mp4,6.0,0,0,-0.08,0.0,-0.08,True
ablation4,flood_video_20251005_145939.mp4,2.0,0,0,-0.08,0.0,-0.08,True
ablation4,flood_video_20251005_145939.mp4,10.0,0,0,-0.08,0.0,-0.08,True
ablation4,flood_video_20251005_145939.mp4,23.0,0,0,-0.08,0.0,-0.08,True
ablation4,flood_video_20251005_145939.mp4,19.0,0,0,-0.08,0.0,-0.08,True
ablation4,flood_video_20251005_145939.mp4,26.5,0,0,-0.08,0.0,-0.08,True
ablation4,flood_video_20251005_145939.mp4,0.5,0,0,-0.07193942738302314,0.008060572616976855,-0.08,True
ablation4,flood_video_20251005_145939.mp4,11.5,0,0,-0.08,0.0,-0.08,True
ablation4,flood_video_20251005_145939.mp4,15.5,0,0,-0.08,0.0,-0.08,True
ablation4,flood_video_20251005_145939.mp4,28.5,0,0,-0.08,0.0,-0.08,True
ablation4,flood_video_20251005_145939.mp4,13.5,0,0,-0.0644698404492185,0.01553015955078151,-0.08,True
ablation4,flood_video_20251005_145939.mp4,17.5,0,0,-0.08,0.0,-0.08,True
ablation4,flood_video_20251005_145939.mp4,29.5,0,0,-0.07910823767809895,0.0008917623219010522,-0.08,True
ablation4,flood_video_20251005_145939.mp4,8.0,0,0,-0.07821932819415976,0.0017806718058402421,-0.08,True
ablation4,flood_video_20251005_145939.mp4,4.0,0,0,-0.08,0.0,-0.08,True
ablation4,flood_video_20251005_145939.mp4,25.0,0,0,-0.08,0.0,-0.08,True
ablation4,flood_video_20251005_145939.mp4,21.0,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145739.mp4,14.0,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,28.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,18.0,0,0,0.047567284745194435,0.047567284745194435,0.0,True
ablation4b,flood_video_20251005_145739.mp4,11.0,2,1,1.2785163227828518,1.2785163227828518,0.0,False
ablation4b,flood_video_20251005_145739.mp4,10.0,0,2,0.2879995659957637,0.2879995659957637,0.0,False
ablation4b,flood_video_20251005_145739.mp4,17.0,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,29.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,13.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,20.0,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,9.0,2,2,2.9057104316663933,2.9057104316663933,0.0,True
ablation4b,flood_video_20251005_145739.mp4,5.0,2,2,2.961908406101095,2.961908406101095,0.0,True
ablation4b,flood_video_20251005_145739.mp4,24.0,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,26.0,0,0,0.010376767442280504,0.010376767442280504,0.0,True
ablation4b,flood_video_20251005_145739.mp4,1.5,1,2,0.5631067431573233,0.5631067431573233,0.0,False
ablation4b,flood_video_20251005_145739.mp4,0.5,0,2,0.17910538066603343,0.17910538066603343,0.0,False
ablation4b,flood_video_20251005_145739.mp4,27.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,22.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,4.0,2,2,3.4939908745992363,3.4939908745992363,0.0,True
ablation4b,flood_video_20251005_145739.mp4,8.0,2,2,2.731266529685385,2.731266529685385,0.0,True
ablation4b,flood_video_20251005_145739.mp4,18.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,7.0,2,2,1.9403146517533583,1.9403146517533583,0.0,True
ablation4b,flood_video_20251005_145739.mp4,21.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,3.5,2,2,1.368272174558345,1.368272174558345,0.0,True
ablation4b,flood_video_20251005_145739.mp4,25.0,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,25.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,2.0,2,2,0.7189432989555231,0.7189432989555231,0.0,True
ablation4b,flood_video_20251005_145739.mp4,21.0,0,0,0.003944762818093503,0.003944762818093503,0.0,True
ablation4b,flood_video_20251005_145739.mp4,6.0,2,2,2.761433753711937,2.761433753711937,0.0,True
ablation4b,flood_video_20251005_145739.mp4,12.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,16.0,0,0,0.04878940039460018,0.04878940039460018,0.0,True
ablation4b,flood_video_20251005_145739.mp4,15.0,0,1,0.0,0.0,0.0,False
ablation4b,flood_video_20251005_145739.mp4,12.0,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,23.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,5.5,2,2,1.1836975043825881,1.1836975043825881,0.0,True
ablation4b,flood_video_20251005_145739.mp4,20.0,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,0.5,0,2,0.17910538066603343,0.17910538066603343,0.0,False
ablation4b,flood_video_20251005_145739.mp4,10.0,0,2,0.2879995659957637,0.2879995659957637,0.0,False
ablation4b,flood_video_20251005_145739.mp4,9.0,2,2,2.9057104316663933,2.9057104316663933,0.0,True
ablation4b,flood_video_20251005_145739.mp4,27.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,4.5,2,2,2.9983076223222103,2.9983076223222103,0.0,True
ablation4b,flood_video_20251005_145739.mp4,18.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,29.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,11.5,0,1,0.0,0.0,0.0,False
ablation4b,flood_video_20251005_145739.mp4,13.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,10.5,1,2,0.36280600088226367,0.36280600088226367,0.0,False
ablation4b,flood_video_20251005_145739.mp4,28.0,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,17.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,12.5,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,16.0,0,0,0.04878940039460018,0.04878940039460018,0.0,True
ablation4b,flood_video_20251005_145739.mp4,15.0,0,1,0.0,0.0,0.0,False
ablation4b,flood_video_20251005_145739.mp4,12.0,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,8.0,2,2,2.731266529685385,2.731266529685385,0.0,True
ablation4b,flood_video_20251005_145739.mp4,3.5,1,2,0.35479289975005135,0.35479289975005135,0.0,False
ablation4b,flood_video_20251005_145739.mp4,26.0,0,0,0.010376767442280504,0.010376767442280504,0.0,True
ablation4b,flood_video_20251005_145739.mp4,22.0,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,21.0,0,0,0.003944762818093503,0.003944762818093503,0.0,True
ablation4b,flood_video_20251005_145739.mp4,25.0,0,0,0.0,0.0,0.0,True
ablation4b,flood_video_20251005_145739.mp4,2.0,2,2,0.7189432989555231,0.7189432989555231,0.0,True
ablation4b,flood_video_20251005_145739.mp4,6.5,2,2,3.058927512662178,3.058927512662178,0.0,True
ablation4b,flood_video_20251005_150257.mp4,14.5,2,2,6.254225939526824,6.144225939526824,0.11,True
ablation4b,flood_video_20251005_150257.mp4,17.5,2,2,5.206034392020224,5.096034392020224,0.11,True
ablation4b,flood_video_20251005_150257.mp4,18.5,2,2,3.6288986949382656,3.5188986949382657,0.11,True
ablation4b,flood_video_20251005_150257.mp4,13.5,2,2,5.526501071955312,5.416501071955311,0.11,True
ablation4b,flood_video_20251005_150257.mp4,23.5,2,1,1.0239269332184504,0.9139269332184504,0.11,False
ablation4b,flood_video_20251005_150257.mp4,26.5,1,1,0.45005580383212707,0.3400558038321271,0.11,True
ablation4b,flood_video_20251005_150257.mp4,4.0,1,1,0.31420198639047353,0.20420198639047352,0.11,True
ablation4b,flood_video_20251005_150257.mp4,8.5,2,2,2.0258337356569074,1.9158337356569075,0.11,True
ablation4b,flood_video_20251005_150257.mp4,8.0,1,2,0.5341397319604606,0.4241397319604606,0.11,False
ablation4b,flood_video_20251005_150257.mp4,3.5,0,0,0.1945555091795257,0.0845555091795257,0.11,True
ablation4b,flood_video_20251005_150257.mp4,27.5,0,1,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150257.mp4,24.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_150257.mp4,6.5,1,2,0.3500260915818224,0.2400260915818224,0.11,False
ablation4b,flood_video_20251005_150257.mp4,28.0,0,1,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150257.mp4,21.0,2,1,1.0730235802674297,0.9630235802674296,0.11,False
ablation4b,flood_video_20251005_150257.mp4,10.5,2,2,2.6081509868114123,2.4981509868114125,0.11,True
ablation4b,flood_video_20251005_150257.mp4,2.5,0,0,0.1369035610285997,0.02690356102859971,0.11,True
ablation4b,flood_video_20251005_150257.mp4,25.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_150257.mp4,26.0,0,1,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150257.mp4,2.0,0,0,0.11,0.0,0.11,True
